Artist,Title,Link,Lyrics,Theme
Ying Yang Twins,Them Braves,/y/ying+yang+twins/them+braves_10195774.html,"Ah shit, y'all know what the sound of that is  
That's the sound of them braves  
Them Atlanta niggaz in this bitch once again  
Its the muthafuckin Ying Yang Twins  
And it's a new year nigga  
And you know its your dawg beatin ass formally known as DJ Smurf  
And since this is a new day for us I want y'all to get to know these niggaz
personally  
I know y'all know the twins as a group but y'all don't know them niggaz
individually  
So right about now I'ma put y'all up on what the deal is right now  
  
First off, you got this nigga D-Roc  
This nigga stay drunk 20 outta 24 hours of the day  
This nigga might fall out the mouth and say anything to ya  
So if you're a sensitive ass bitch or a sensitive ass nigga  
Don't come round this nigga cause this nigga slick out the mouth  
Ya know what I'm sayin?  
  
Next off we got this nigga Kaine  
Little short grouchy muthafucka  
This nigga smoke more than a lil' bit, you know what I'm sayin?  
This nigga ain't full of bullshit, so if you around this nigga with that
stupid shit  
He gon' get you up off him ya know what I'm sayin  
  
So right about now without further ado  
I wanna bring y'all up into our world  
This is the Me and My brother MIP, ya know what I'm sayin  
Y'all gon' get to know these niggaz for real  
You gon' respect this pimpin nigga  
ATL in this bitch, Colipark record  
Ying Yang Twins beatin ass  
Oh my god it's goin down nigga  
So check this shit out right here  
Yeah!

",
Ying Yang Twins,U.S.A.,/y/ying+yang+twins/usa_20422993.html,"U.S.A. Lyrics  
Its the return of the, of the motherfuckin brainiacs.  
Capitol homes represent East Atlanta where you at YING YANG!!!  
We back motherfucker!  
YING YANG!!!  
Take that motherfucker!  
[Kain]  
The same to niggas that the hoes used to dis  
Now we ridin on the road doing shows with our clique  
Put a lock on my dick 'cause my brain is da key  
I ain't wat you want so quit lyin to me  
See I was born by myself  
Imma die by myself  
And when I smoke my purple I'm gon get high by myself  
And if ain't D-roc on the side of me  
We ?? bitch can't even buy from me  
They call me crip, his name eric hi's the capper  
Since the 8th grade he said he would be a rapper  
Rapper? y'all niggas lost 'cause its 10 years later and shawty is throwed off  
One time for them niggas who keep claming they boss  
Keep thinkin we soft, we gon knock you're fuckin block off  
See D-roc known to be a people person  
And kaine really don't like discursion  
See pain is kinda what I like dispursin  
'cause love make a nigga feel like a scrub  
Thugs that's were we residing at  
Some niggas like to lie just to hide the fact  
That they a bitch nigga, snitch nigga, all on another nigga dick nigga get
you're own shit nigga  
And y'all hoes ain't gave us nothing but plenty of talk and da fucking the
front bitch  
[Chorus]  
Nigga we bout that bank round here  
We smoke neva good gank down here (United State of Atlanta)  
Nigga we bout dat bread around here  
That's how you keep your baby feed down here  
[D-Roc]  
Boullivard to east lake, the west side to barn holmes  
From south de calf to glen wood  
From calli rd to martin luther king  
(United State United State United State United State of Atlanta)  
From allden av to peet street from flash hoes to bankhead  
From peak mount. to mag noi from lee street to simpson rd. (United State
United State United State United State of Atlanta)  
Form greater holmes to inglewood from metro to clevland av from progression rd
to pry st from oakland rd to E.A.  
[Chorus]  
Nigga we bout that bank round here  
We smoke neva good gank down here (United State of Atlanta)  
Nigga we bout dat bread around here  
That's how you keep your baby feed down here  
United State you-United State you-United State you-United State of Atlanta  
United State you-United State you-United State you-United State of Atlanta  
United State you-United State you-United State you-United State of Atlanta  
United State you-United State you-United State you-United State of Atlanta  
United State you-United State you-United State you-United State of Atlanta  
United State you-United State you-United State you-United State of Atlanta  
United State you-United State you-United State you-United State of Atlanta  
United State you-United State you-United State you-United State of Atlanta....  

",
Ying Yang Twins,Wait,/y/ying+yang+twins/wait_10195791.html,"Hey how you doin' 'lil mama? lemme whisper in your ear  
Tell you something that you might like to hear  
You got a sexy ass body and your ass look soft  
Mind if i touch it? and see if its soft  
Naw I'm jus playin' unless you say i can  
And I'm known to be a real nasty man  
And they say a closed mouth don't get fed  
So i don't mind asking for head  
You heard what i said, we need to make our way to the bed  
And you can start usin' yo head  
You like to fuck, have yo legs open all in da butt  
Do it up slappin ass 'cause the sex gets rough  
Switch the positions and ready to get down to business  
So you can see what you've been missin'  
You might had some but you never had none like this  
Just wait til you see my dick  
  
Ay bitch! wait til you see my dick  
Wait til you see my dick  
Ay bitch! wait til you see my dick  
Imma beat dat pussy up  
Ay bitch! wait til you see my dick  
Wait you see my dick  
Ay bitch! wait til you see my dick  
Imma beat dat pussy up  
  
Like be -AM, be -AM, be -AM, be -AM, be -AM,  
be -AM, be -AM, be -AM, be -AM, be -AM, be -AM,  
be -AM, be -AM, be -AM, be -AM, be -AM  
  
Beat da pussy up, Beat da pussy up,  
Beat da pussy up, Beat da pussy up,  
Beat da pussy up, Beat da pussy up,  
Beat da pussy Up, Beat da pussy up  
  
[verse 2]  
You fine, but i ain't gone sweat ya  
See i want to fuck, tell me what's up  
Walk around the club with yo thumb in ya mouth  
Put my dick in, take your thumb out  
There might be a lil coshure? to deal with  
Wet ? hope they don't spill shit  
I keep a hoe hot when i'm puttin' in work  
want to skeet skeet you bout to get your feelin's hurt  
'cause I'll beat dat cat with a dog  
And knock da walls of a broad til she scrawl  
Like (OOOOOH!)  
Yea something like that, but it depends on the swing of the baseball bat  
Fuck a bitch on da counter make the  
Plates fall back  
On the floor she ain't screamin she a nut so they crack  
Crack...crack  
Fuck that bend over imma give you the dick  
  
Ay bitch! wait til you see my dick  
Wait til you see my dick  
Ay bitch! wait til you see my dick  
Imma beat dat pussy up  
Ay bitch! wait til you see my dick  
Wait you see my dick  
Ay bitch! wait til you see my dick  
Imma beat dat pussy up  
  
Like be -AM, be -AM, be -AM, be -AM, be -AM, be -AM,  
be -AM, be -AM, be -AM, be -AM, be -AM, be -AM, be -AM, be -AM, be -AM, be -AM  
  
Beat da pussy up, Beat da pussy up,  
Beat da pussy up, Beat da pussy up,  
Beat da pussy up, Beat da pussy up,  
Beat da pussy  
Up, Beat da pussy up  
  
(OOOOOOOH!)

",
Ying Yang Twins,Water,/y/ying+yang+twins/water_20693065.html,"Ladies and thugs  
Please report to the dance floor  
It's Ying Yang Twins and we're about to  
Take over the game, game, game, game  
  
Say 1, say 2, say you know what to do  
We're gon' start the fun  
We're gon' get it started  
That's why we're the 2 Live Crew  
  
Man, I hate when the club be dead  
Ain't nobody dancin' 'cause they scared  
Get your ass on the floor and dance  
Why you came in the club, are you mad?  
  
Drop the rhythm to the boogie of the beat  
This ain't Miami but we bringin' all the Heat  
The ATL is on the map  
2 young playas, you know we gon' snap  
  
Englewood, East Atlanta  
World wide with this country grammar  
Ying Yang Twins back again  
'Bout to save your life like the Superfriends  
  
Yep, we so hot, yeah  
We so hot, yeah  
We so hot, yeah  
Somebody bring me water  
  
We so hot, yeah, water  
We so hot, yeah, water  
We so hot, yeah  
Somebody bring me water  
  
I said boom, bang, tick, tock  
The Ying Yang Twins, they known to beat the block  
So when our shit drop  
You know damn well the album gon' pop  
  
They wish that we stop  
We ain't said it now but our shit gon' pop  
Ying, Ying, Yang, Yang  
In the game, ain't a damn thing changed  
  
Dance on the floor, get crunk, get your groove on  
There's somebody hatin' that's when you bust a move on  
You came in the club to have a good time  
So crunk, you done cranked up a soul train line  
  
Now everybody dance on the floor  
Everybody watchin', wanna see sum more  
So let yourself go, you in the club  
You see me in the club, I'ma crank it up  
  
We so hot, yeah  
We so hot, yeah  
We so hot, yeah  
Somebody bring me water  
  
We so hot, yeah, water  
We so hot, yeah, water  
We so hot, yeah  
Somebody bring me water  
  
We back, we back, we back  
We back, we back  
We back, we back  
  
We so hot, yeah  
We so hot, yeah  
We so hot, yeah  
Somebody bring me water  
  
We so hot, yeah, water  
We so hot, yeah, water  
We so hot, yeah  
Somebody bring me water  
  
Say 1, say 2, say you know what to do  
We're gon' start the fun  
We're gon' get it started  
That's why we're the 2 Live Crew  
  
Man, I hate when the club be dead  
Ain't nobody dancin' 'cause they scared  
Get your ass on the floor and dance  
Why you came in the club, are you mad?  
  
Bring me water, water, water  
Bring me water, water, water  
Bring me water, water, water  
Bring me water

",
Yngwie Malmsteen,All I Want Is Everything,/y/yngwie+malmsteen/all+i+want+is+everything_20148505.html,"Before my eyes the world is falling  
But through all lies  
I feel my calling  
They always said that I can't do it  
But even so I walked right through it.  
Why can't you see  
The way that it must be  
You think you're so strong  
You know that you are wrong.  
Come on woman  
Just gimme a touch  
You gotta know I'm not asking too much  
Once a king always a king  
All I want is everything.  
You always thought that you were so cool  
You used to say that I was a fool  
And all this time you were just a tool  
You couldn't see that I made the rules.  
I have to feel  
I know this is for real  
I gotta live  
I want all you can give.  
Come on woman  
Just gimme a touch  
You gotta know I'm not asking too much  
Once a king always a king  
All I want is everything.

",
Yngwie Malmsteen,Anguish And Fear,/y/yngwie+malmsteen/anguish+and+fear_20531894.html,"No more will I do all the things that I've done  
I'll live by the nature of moon and the sun  
I've talked to a stranger whose soul'd gone away  
He warned me 'bout danger I'd been in if I stayed  
  
Anguish and fear is roaming my mind  
Shed an iron tear, I'm trying to find  
  
His soul had wandered through years of despair  
Eyes without expression told to beware  
For soldiers of fortune have searched low and high  
To find they're forgotten to rest and to die  
  
Anguish and fear is roaming my mind  
Shed an iron tear, I'm trying to find  
  
No more will I do all the things that I've done  
I'll live by the nature of moon and the sun  
I've talked to a stranger whose soul'd gone away  
He warned me 'bout danger I'd been in if I stayed  
  
Anguish and fear is roaming my mind  
Shed an iron tear, I'm trying to find  
  
Anguish and fear is roaming my mind  
Shed an iron tear, I'm trying to find

",
Yngwie Malmsteen,Another Time,/y/yngwie+malmsteen/another+time_20531893.html,"Feeling restless  
Crave for company  
never gave me  
Any room to breathe  
  
Intuition  
Soon made me wise  
As you ran out of  
Alibis  
Took time to draw the line  
That I can't deny  
Nothing is plain or black and white  
You fight like a tired soldier  
Shielded by wounded pride  
Always pretending to be strong  
Desperately waiting for  
  
Another time, another place  
I don't care no more  
I am the one you can't replace  
A fact you can't ignore  
  
Can you face it  
I'm forever gone  
Dug your own grave  
Shot with your own gun

",
Yngwie Malmsteen,"As Above, So Below",/y/yngwie+malmsteen/as+above+so+below_20531891.html,"""There's a hole in the sky Because I don't know but don't ask me why There is
a long way to go Where the road is leading me Future will show I will never
die Cause I will fly To the other side For what is right They do what they
want I'm trying to fight But evil spirits pass me by What you feel or what you
say They just don't care I will never die Cause I will fly To the other side
Because I don't know but don't ask me why There's a hole in the sky There is a
long way to go Future will show Where the road is leading me I will never die
Cause I will fly To the other side ""  
  

",
Yngwie Malmsteen,Attack,/y/yngwie+malmsteen/attack_20531890.html,"Living large, living free  
Living the life that dreams are made of  
Dying proud, dying free  
Dying the death of heroes  
But what you've done now  
Makes me wanna cry, keep on pushing  
Well, you've pushed too far  
You must die now  
You must die now  
Once we were free  
Living in perfect harmony  
It's much too late  
And now there's no turning back  
Attack  
Attack  
Attack  
Out of the blue, out of the sky  
The world comes crashing down  
Now it's out of true, we've been blown sky high  
And the king has lost his crown  
We must be fearless and be relentless  
Kill these insects, show no mercy  
You must die now  
You must die now  
Once we were free  
Living in perfect harmony  
It's much too late  
And now there's no turning back  
Attack  
Attack  
Attack  
Once we were free  
Living in perfect harmony  
It's much too late  
Now there's no turning back  
Attack  
Attack  
Attack  

",
Yngwie Malmsteen,Bedroom Eyes,/y/yngwie+malmsteen/bedroom+eyes_20531886.html,"Come on baby, what's on your mind  
You're stumbling in the darkness  
Like you're running blind  
Hey can't you see we've been fooling around  
This same old graveyard  
on the same playground  
Be my late night movie star  
By my nature I can tell who you are  
Through all lies it's in your bedroom eyes  
There's no innocence  
In your bedroom eyes  
Baby Baby  
Got no self-defense  
For your bedroom eyes  
Over and over then we do it again  
Haven't seen a stop sign since I don't know when  
Up and down this lonely street guess I'll see you around  
Is there any way to stop this merry go round  
Be my late night movie star  
By my nature I can tell who you are  
Through all lies it's in your bedroom eyes  
There's no innocence  
In your bedroom eyes  
Baby Baby  
Got no self-defense  
For your bedroom eyes  
Over and over then we do it again  
Haven't seen a stop sign since I don't know when  
Up and down this lonely street guess I'll see you around  
Is there any way to stop this merry go round

",
Yngwie Malmsteen,Braveheart,/y/yngwie+malmsteen/braveheart_20531884.html,"Closing my mouth  
before I scream  
No-one can shake  
my self-esteem  
  
Whisper my name  
confuse my mind  
To me it's the same  
if I'll survive  
  
This game you can't win  
Who is free from sin  
I won't be afraid  
My soul will remain  
  
Go on and sleep  
the sleep of the just  
If your conscience is clean  
do what you must  
  
One day you will know  
I was a friend, not foe  
I won't be afraid  
My soul will remain  
Let go of your hate  
I won't be afraid  
  
I won't be afraid  
My soul will remain  
let go of your hate  
I won't be afraid, oh no...

",
Yngwie Malmsteen,Broken Glass,/y/yngwie+malmsteen/broken+glass_20531883.html,"[Japanese bonus track]  
I paid the piper with my song  
For all the times I've done you wrong  
I watched the devil get his due  
And I knew that was for you  
It breaks my heart  
Our time has passed by telling lies  
I fall apart  
Like broken glass on shattered ice  
We gave up our love within  
To keep ourselves from giving in  
I know my world will always turn  
When you burn, you'll live and learn  
Like an intruder in your arms  
I never meant to do you harm  
I know my song, it will remain  
All the same, I feel the pain  
  
  

",
Yngwie Malmsteen,Carry On Wayward Son,/y/yngwie+malmsteen/carry+on+wayward+son_20531881.html,"Carry on my wayward son,  
For there'll be peace when you are done  
Lay your weary head to rest  
Don't you cry no more  
  
Once I rose above the noise and confusion  
Just to get a glimpse beyond the illusion  
I was soaring ever higher, but I flew too high  
Though my eyes could see I still was a blind man  
Though my mind could think I still was a mad man  
I hear the voices when I'm dreamin', I can hear them say  
  
Carry on my wayward son,  
For there'll be peace when you are done  
Lay your weary head to rest  
Don't you cry no more  
  
Masquerading as a man with a reason  
My charade is the event of the season  
And if I claim to be a wise man, it surely means that I don't know  
On a stormy sea of moving emotion  
Tossed about I'm like a ship on the ocean  
I set a course for winds of fortune, but I hear the voices say  
  
Carry on my wayward son,  
For there'll be peace when you are done  
Lay your weary head to rest  
Don't you cry no more  
  
Carry on, you will always remember  
Carry on, nothing equals the splendor  
Now your life's no longer empty  
Surely heaven waits for you  
  
Carry on my wayward son,  
For there'll be peace when you are done  
Lay your weary head to rest  
Don't you cry no more

",
Yngwie Malmsteen,Catch 22,/y/yngwie+malmsteen/catch+22_20531879.html,"Well you're damned if you do  
You're damned if you don't  
Catch 22  
You're so very close, yet so far  
You gave your best shot  
Still no cigar  
  
Working your fingers  
Down to the bone  
Running with sinners  
Your life's just a loan  
  
Catch 22  
  
They say you can  
They say that you can't  
Catch 22  
  
The limit's the sky  
But they lock you inside  
You're livin' a lie  
You'll never know why  
  
Workin' your fingers  
Down to the bone  
Running with sinners  
Your life's just a loan  
  
Catch 22  
  
Catch 22  
You think you will win  
But you always lose  
Catch 22  
  
They think they're so strong  
They think they're so wise  
You know they are wrong  
They tread on thin ice  
  
Working your fingers  
Down to the bone  
Running with sinners  
Your life's just a loan  
  
Catch 22  
  
Catch 22  
You think you will win  
But you always lose  
Catch 22  
  
They think they're so strong  
They think they're so wise  
You know they are wrong  
They tread on thin ice  
  
Workin' your fingers  
Down to the bone  
Running with sinners  
Your life's just a loan  
Catch 22  
  
Catch 22

",
Yngwie Malmsteen,C'est La Vie,/y/yngwie+malmsteen/cest+la+vie_20148506.html,"Fighting the odds while we still have time  
There is a limit don't cross that line  
It's no good with water we cannot drink  
We're a ship about to sink.  
We pray but the wall is just too high  
We pay with our lives to the dark tower in the sky.  
see'est la vie life in the shadows  
see'est la vie there's no tomorrow  
Give us back the blue blue sky  
Where the air is so fresh were eagles fly  
What good is a planet that's slowly dying  
What kind of life can it bring.  
We pray but the wall is just too high  
We pay with our lives to the dark tower in the sky.  
see'est la vie life in the shadows  
see'est la vie there's no tomorrow.

",
Yngwie Malmsteen,Crash And Burn,/y/yngwie+malmsteen/crash+and+burn_20531874.html,"The smoke has cleared  
And I'm still standing here  
  
My world's gone down in flames  
But still I have no fear  
  
You've lied  
You told your tale  
You tried  
To make me fail  
You took your best shot  
Left me to rot  
Through all this I'll never crash and burn  
Lesson learned  
  
Wearing suits  
And driving shiny cars  
  
You money hungry fools  
  
What gives you the right to say  
Who gets to win, who is to lose  
  
You've lied  
You told your tale  
You tried  
To make me fail  
You took your best shot  
Left me to rot  
Through all this I'll never crash and burn  
Lesson learned  
Crash and burn  
Lesson learned  
You're such fools  
  
Through all this I'll never crash and burn  
Yeah!!!!  
Lesson learned  
Crash and burn  
Lesson learned

",
Yngwie Malmsteen,Crown Of Thorns,/y/yngwie+malmsteen/crown+of+thorns_20531872.html,"You've always shared the light.  
Although you could clearly see the sacrifice.  
Preaching wrong from right.  
Prosecution was the story of your life.  
The blood money paid.  
A kiss betrayed.  
To be crucified.  
And for thirty silver pieces.  
For our sins he died.  
To wear the crown of thorns.  
It was his destiny.  
And now the curtain is drawn.  
And I can see the moment of some kind of truth.  
They nailed you to the cross.  
Although you walked the righteous path since your birth.  
The blood money paid.  
A kiss betrayed.  
In this final hour.  
To be crucified.  
And for thirty silver pieces.  
For our sins he died.  
To wear the crown of thorns.  
It was his destiny.  
[guitar solo]  
To be crucified.  
And for thirty silver pieces.  
For our sins he died.  
To wear the crown of thorns.  
It was his destiny.  
To be crucified.  
It was his destiny  
  
  

",
Yngwie Malmsteen,Cry No More,/y/yngwie+malmsteen/cry+no+more_20148507.html,"There's a time for all our innocence  
When the tears aren't far away  
And a time to build a strong defense  
When the boy's too old to play  
And we learn the hard way  
Day by day  
Giving in but always coming back for more  
And we cry no more...cry no more.  
There's a time for games and visions  
And the stake is more or less  
There's a time for fast decisions  
When our dreams become success.  
We do anything to raise that score  
Cause the end will always justify the means  
And we cry no more.  
Cry no more...and we cry no more  
Our year's in misery  
Made dreams reality. Ohh  
And we cry no more  
Cry no more...and we cry no more

",
Yngwie Malmsteen,"Deamon Dance (7,405,926)",/y/yngwie+malmsteen/deamon+dance+7405926_20531868.html,"Welcome to the masquerade  
The ultimate feast  
The party that never fades  
Darkness unleashed  
  
As the earth is turning  
As the souls are burning  
There's no more romance  
  
Deamons will dance  
  
  
Seven million, four hundred  
Five thousand, nine  
Hundred and twenty-six  
Deamons will do their dance  
Cannot escape  
  
Holdong a crucifix  
  
Deamon Dance  
  
They've all been part of this  
For thousands of years  
Granting the wizards wish  
  
Obey out of fear  
  
Unholy Rites  
Leave nothing to chance  
In the dead of night  
Do the deamons dance  
Seven million, four hundred  
  
Five thousand, nine  
Hundred and twenty-six  
Deamons will do their dance  
Cannot escape  
Holdong a crucifix  
Seven million, four hundred  
Five thousand, nine  
Hundred and twenty-six  
Deamons will do their dance  
Cannot escape  
Holdong a crucifix  
  
Deamon dance  
  
Deamon dance  
No, non, no  
Deamon dance  
  
Centuries ago  
Unholy sacrifice  
Rivers of blood did flow  
Deamons arise  
  
  
As the earth is turning  
There's no more romance  
As the souls are burning  
Deamons will dance  
  
Seven million, four hundred  
Five thousand, nine  
  
Hundred and twenty-six  
Deamons will do their dance  
Cannot escape  
Holdong a crucifix  
  
Deamon Dance  
  
No, no, no  
Deamon Dance  
Ah  
  

",
Yngwie Malmsteen,Deja Vu,/y/yngwie+malmsteen/deja+vu_10195797.html,"I always knew, somewhere in time  
We'd meet again, we'd cross that line  
Don't need to question, no reason why  
The answer lies before your eyes.  
  
Do you know who I am  
Do you understand?  
  
Chorus:  
Deja vu, dreams come true  
I see my soul inside of you  
Deja vu, so many lives  
Familiar spirits behind your eyes.  
  
We cross between worlds through windows of light  
With open arms we hold back the night  
The crystal of power we hold in our hands  
We go on forever and love is the plan.  
  
Do you know who I am  
Do you understand?  
  
Repeat Chorus.

",
Yngwie Malmsteen,Devil In Disguise,/y/yngwie+malmsteen/devil+in+disguise_20531865.html,"Don't ever try to fool me  
Cause I can see right through you  
It's in your eyes  
You are the devil in disguise  
Hold me, feel me  
Wound and heal me  
Mend this broken heart  
Though you're near me  
You can't hear me  
But you tear my soul apart  
I can't beat you  
Can't defeat you  
You just make me cry inside  
Don't even try to fool me  
Cause I can see right through you  
It's in your eyes  
You are the devil in disguise  
My rage is growing stronger  
And I can't wait no longer  
It's in your eyes  
You are the devil in disguise  
Never learning  
Vengeance is burning  
Deep inside your mind  
Time will come to  
When I'll make you  
Stumbling like blind leading the blind

",
Yngwie Malmsteen,Disciples Of Hell,/y/yngwie+malmsteen/disciples+of+hell_20531863.html,"In the darkness, they will gather  
Conjuring the one  
  
Burning candles, incantations  
Human sacrifice  
  
Getting drunk from blood, not wine  
Pointy daggers shine  
  
Out of fire, smoke and brimstone  
The dreaded one will rise  
  
Rise  
Burn  
Rise  
  
Nobody knows who's the disciples of hell  
Father's a priest and he's casting a spell  
No one can stop what's already begun  
Worshipping darkness and Lucifer's son  
  
Victims of the grand illusion  
Screams of ecstasy  
Fools are lost in mass confusion  
Searching for the key  
  
Nobody knows who's the disciples of hell  
Father's a priest and he's casting a spell  
No one can stop what's already begun  
Worshipping darkness and Lucifer's son  
  
Raise your cup and praise the prince of darkness  
See the truth of the power within the beast  
And when the time has come  
The gates of hell shall open  
  
Burning candles, incantations  
Human sacrifice  
  
Out of fire, smoke and brimstone  
The dreaded one will rise  
  
Nobody knows who's the disciples of hell  
Father's a priest and he's casting a spell  
No one can stop what's already begun  
Worshipping darkness and Lucifer's son

",
Yngwie Malmsteen,End Of My Rope,/y/yngwie+malmsteen/end+of+my+rope_20531860.html,"Don't make a move  
Don't make a sound  
I've got my eyes trained on you  
The target is found  
  
You waited too long  
Soon you'll be gone  
I'd rather stand on my own  
Ain't no more blanks left to fill  
In my list of sins  
I'm at the end of my rope  
  
The louder you speak  
The less I hear  
I gotta let off some steam  
and driven by fear  
  
Tell me I'm wrong  
'cause this can't go on  
I'd rather stand on my own  
Ain't no more blanks left to fill  
In my list of sins  
I'm at the end of my rope  
  
Leave me alone  
This can't go on  
Not anymore, no  
  
You waited too long  
Listen and soon you'll be gone  
Tell me I'm wrong  
'Cause this can't go on

",
Yngwie Malmsteen,Facing The Animal,/y/yngwie+malmsteen/facing+the+animal_20531857.html,"Sinking my teeth  
into you  
Sweet obscenity  
You're in too deep  
for your own good  
  
I'm commanding thee  
Succumb to me  
set me free  
  
Facing the animal  
Walking the higher ground  
Lost in a ritual  
I close your eyes  
and kiss you twice  
  
Facing the Animal  
  
The scent of your skin  
Overpowers me  
there is no remedy  
It comes from within  
the divinity  
I just can't resist  
Must admit  
I'm losing it  
  
Facing the animal  
  
Facing the animal, yeah  
Lost in a ritual

",
Yngwie Malmsteen,Faster Than The Speed Of Light,/y/yngwie+malmsteen/faster+than+the+speed+of+light_20531856.html,"Step inside the dream machine  
You're on a power drive  
Feel the passion of the beast  
Watch her come alive.  
  
Oh-- you're almost there, ride on silver air  
You better hold on tight-- she's fire in the night.  
  
Chorus:  
Faster than the speed of light  
Hugging all the curves  
Hang on to your life  
Faster than the speed of light  
Supercharged and flying low  
She's liquid dynamite.  
  
Got your hands upon the wheel  
The pedal to the floor  
Now it's time for nerves of steel  
Hear the engine roar.  
  
Oh-- you shoot the thrill-- heading for the kill  
No control tonight-- she's liquid dynamite.  
  
Repeat Chorus twice

",
Yngwie Malmsteen,Faultline,/y/yngwie+malmsteen/faultline_20531855.html,"Something deep inside, far from reality  
We pretend it never crossed our mind  
we feel but never sense  
Building up a strong defense  
Some say it's our destiny, Lord...  
We're living on the faultline  
Get out of here  
Cry the prophets of our time  
Fear the signs  
Save those you love and all your children  
You life depends on castles in the sand  
Don't look back there is no promised land  
We don't want to hear that this could be the day  
So much for science fiction  
as you always say  
But soon the day will come  
It's only just begun  
For the people on the faultline  
it's no use to pray  
Why living in danger  
We're living on the faultline  
Get out of here  
Cry the prophets of our time  
Fear the signs  
Save those you love and all your children  
You life depends on castles in the sand  
Don't look back there is no promised land  
We don't want to hear that this could be the day  
So much for science fiction  
as you always say  
But soon the day will come  
It's only just begun  
For the people on the faultline  
it's no use to pray  
Why living in danger  
Why living in danger, danger

",
Yngwie Malmsteen,Final Curtain,/y/yngwie+malmsteen/final+curtain_20148509.html,"What's left for me to see  
In my ship I sailed so far  
What can the answer be  
Don't know what the questions are.  
And after all I've done  
Still I cannot feel the sun  
Tell me save me  
In the end our lost souls must repent.  
I must know it is for certain  
Can it be the final curtain  
As long as the wind will blow  
I'll be searching high and low.  
Who knows what's really true  
They say the end is so near  
Why are we all so cruel  
We just fill ourselves with fear.  
And heaven and hell will turn  
All that we love shall burn  
Hear me trust me  
Inthe end our lost sould must repent.  
I must know it is for certain  
Can it be the final curtain  
As long as the wind will blow  
I'll be searching high and low  
Final curtain  
Final curtain

",
Yngwie Malmsteen,Fire,/y/yngwie+malmsteen/fire_20531854.html,"Born with the fire in my blood,  
Can't live without it.  
Something that gold can never buy.  
It doesn't matter who you are,  
Or what your thinking,  
If you believe in what you try.  
  
Feel the fire,  
Your burning desire.  
  
Fire, I'm burning up with fire  
Fire, feel it burning higher  
  
If you are rich, or if you are poor,  
There is no difference,  
It's still in what you're fighting for.  
If you are strong you will survive,  
You'll feel the fire,  
Burning on forever more.  
  
Feel the fire  
Your burning desire  
  
Fire, I'm burning up with desire  
You never play with fire.  
  
Fire, I'm burning up with desire  
You never play with fire.

",
Yngwie Malmsteen,Fire And Ice,/y/yngwie+malmsteen/fire+ice_20148510.html,"Everyday is like a set up race  
And the world is still a lonely place  
To be or not to be is this the final quiz.  
A flash in the pan goodbye  
Still shooting for the open sky  
Between the devil and the deep blue sea  
I cannot find a compromise.  
It's all just treason  
They bring me down with their lies  
Don't know the reason  
My life is fire and ice.  
There's a voice that whispers I can fail  
I believe it's just a trick of the tail  
Between the devil and the deep blue sea  
There is no way no compromise.  
It's all just treason  
They bring me down with their lies  
Don't know the reason  
My life is fire and ice.

",
Yngwie Malmsteen,Fire In The Sky,/y/yngwie+malmsteen/fire+in+the+sky_20531853.html,"If you play with fire you'll get burned  
It's such a shame  
Even when you try you'll never learn  
To tame the flames  
  
Like the demon's eye  
Watching over me  
Relentlessly  
  
You have got no wings but you have always tried to fly  
Your soul is burning up like a fire in the sky  
Some say I've been had, and that's too bad  
I know they're wrong  
Some say I've gone mad, and that's too sad  
I'm much too strong  
  
Like the demon's eye  
Watching over me  
Relentlessly  
  
You have got no wings but you have always tried to fly  
Your soul is burning up like a fire in the sky  
You're not living what you're preaching and you're not a priest  
You're not living, you are leeching, living like a beast  
  
I feel fine although you give me hell  
I don't mind  
I'm your golden mine you know so well  
Let me shine  
  
Like the demon's eye  
Watching over me  
Relentlessly  
  
You have got no wings but you have always tried to fly  
Your soul is burning up like a fire in the sky  
You're not living what your preaching and you're not a priest  
You're not living, you are leeching, living like a beast

",
Yngwie Malmsteen,Forever Is A Long Time,/y/yngwie+malmsteen/forever+is+a+long+time_20148511.html,"Today I read in a book that some are meant to live forever  
There's also a nightmare where our dying has no end  
If I let my will surrender and my flesh be crucified  
In his name my sins will be sublime  
Forever is a long long time  
It's said love is a gift that's given if we're true believers  
Just make your body and your soul his receivers  
In this world those golden rules  
May seem like they're made for fools  
Puppets on a string that blessing can bring  
Forever is a long long time  
Forever is a long long time  
But now the wine has turned sour after all these years of fighting  
So many wars but still his kingdom is not striking  
Pray for your enemy  
And love without agony  
Always ready for day to come  
Forever is a long long time  
Forever is a long time

",
Yngwie Malmsteen,Forever One,/y/yngwie+malmsteen/forever+one_20531852.html,"Now it's so clear  
what i always feared  
to walk that lonely road  
without you  
and thou I'm afraid  
it's never too late  
now's the time to make our dreams come true  
eternal flame keeps burning on and on  
forever one  
I hear the angels calling out your name  
I felt so low  
as the days turned cold  
I know our love  
will conquer all  
you walked into my life  
I was born again  
now's the time to make our dreams come true  
forever one  
eternal flame keeps burning on and on  
forever one  
I hear the angels calling out your name  
forever one  
eternal flame keeps burning on and on.

",
